00_method_chain,01_time_s,02_1f_evolved_av_next,03_1f_measured_av,04_1f_evolved_av_next_residual,05_1f_p_hit_pred,06_1f_signed_p_hit_pred,07_1f_w_hit_norm,08_1f_hit_work_capacity_norm,09_1f_displacement_side_work_norm,10_1f_work_capacity_margin_norm,11_1f_pos_hit_work_norm,12_1f_neg_hit_work_norm,13_1f_disp_env_norm,14_1f_hidden_work_proxy,15_1f_a_times_v_measured,16_1f_abs_a_times_v_measured,17_1f_u_measured,18_1f_measured_signed_work,19_2f_evolved_av_next,20_2f_measured_av,21_2f_evolved_av_next_residual,22_2f_p_hit_pred,23_2f_signed_p_hit_pred,24_2f_w_hit_norm,25_2f_hit_work_capacity_norm,26_2f_displacement_side_work_norm,27_2f_work_capacity_margin_norm,28_2f_pos_hit_work_norm,29_2f_neg_hit_work_norm,30_2f_disp_env_norm,31_2f_hidden_work_proxy,32_2f_a_times_v_measured,33_2f_abs_a_times_v_measured,34_2f_u_measured,35_2f_measured_signed_work,36_3f_evolved_av_next,37_3f_measured_av,38_3f_evolved_av_next_residual,39_3f_p_hit_pred,40_3f_signed_p_hit_pred,41_3f_w_hit_norm,42_3f_hit_work_capacity_norm,43_3f_displacement_side_work_norm,44_3f_work_capacity_margin_norm,45_3f_pos_hit_work_norm,46_3f_neg_hit_work_norm,47_3f_disp_env_norm,48_3f_hidden_work_proxy,49_3f_a_times_v_measured,50_3f_abs_a_times_v_measured,51_3f_u_measured,52_3f_measured_signed_work,53_path_w_1f_2f,54_path_w_2f_3f,55_state_fidelity_one_step,56_residual_norm
QSM-QTE-FATE,0.2636718931707904,4.37464300673155e-05,-2.555587346781352e-05,-6.930230353512902e-05,4.37464300673155e-05,4.37464300673155e-05,6.195738069164215e-06,6.195738069169256e-06,5.040941204295093e-06,1.1547968648741628e-06,3.292044082737386e-06,8.881105975050873e-06,0.0011579394251059986,0.998842060574894,-2.555587346781352e-05,2.555587346781352e-05,3.9141476535e-06,-3.564981703663184e-07,-1.6203124086218006e-05,-8.299961471137207e-07,1.5373127939104284e-05,1.6203124086218006e-05,-1.6203124086218006e-05,2.1222264589607893e-06,2.1222264589627087e-06,1.350186104234587e-07,1.98720784853925e-06,4.254125889506066e-06,1.6711624406715493e-07,0.00037138877936555815,0.9996286112206344,-8.299961471137207e-07,8.299961471137207e-07,-5.0188481126e-06,-1.287173351468756e-08,2.6977928784173535e-06,-3.729792466041745e-08,-2.735090803077771e-06,2.6977928784173535e-06,2.6977928784173535e-06,3.0645539516760355e-07,3.0645539516786184e-07,1.1181481033114967e-08,2.952739141347469e-07,6.058797346690481e-07,1.4297203943963762e-09,0.00024107803597184422,0.9997589219640282,-3.729792466041745e-08,3.729792466041745e-08,-4.1740100441e-06,4.550145618195591e-11,1.0146107246635667,0.9853892753364336,0.6996214565137591,1.1335188738742303
QSM-QTE-FATE,0.2880859365601315,-3.880743570586711e-05,1.4465411100908e-06,4.025397681595791e-05,3.880743570586711e-05,-3.880743570586711e-05,6.71165647873271e-06,6.711656478738172e-06,5.523665078579908e-06,1.1879914001582628e-06,3.962870255916151e-06,9.244091537055843e-06,0.0012674315648566168,0.9987325684351434,1.4465411100908e-06,1.4465411100908e-06,-9.9470453112e-06,-3.511220975853455e-07,2.6073992529291122e-05,-5.280175407255563e-07,-2.660201007001668e-05,2.6073992529291122e-05,2.6073992529291122e-05,2.4452308947539897e-06,2.4452308947562013e-06,1.487784778149058e-07,2.296452416941295e-06,4.566003729764257e-06,5.431760379720709e-07,0.00035666362300834257,0.9996433363769917,-5.280175407255563e-07,5.280175407255563e-07,-2.7346729868e-06,-1.3343592949640319e-08,4.41657732624617e-06,2.2952260877829493e-08,-4.39362506536834e-06,4.41657732624617e-06,4.41657732624617e-06,3.5609457255709936e-07,3.5609457255739953e-07,1.1330948514935653e-08,3.4476362404246387e-07,7.093716518889919e-07,1.4297203943963762e-09,0.0002339844329734364,0.9997660155670266,2.2952260877829493e-08,2.2952260877829493e-08,-4.2473620434e-06,-1.64167889636912e-11,1.0158750450211758,0.9841249549788242,0.6311179057726605,0.7420857976400097
QSM-QTE-FATE,0.3173828046677628,9.496595542436162e-06,5.253334933302458e-05,4.303675379058842e-05,9.496595542436162e-06,9.496595542436162e-06,7.363950504563618e-06,7.363950504569611e-06,6.070459944947554e-06,1.2934905596220573e-06,5.229145893651538e-06,9.254088559793662e-06,0.0012070317125355992,0.9987929682874644,5.253334933302458e-05,5.253334933302458e-05,2.1489506335e-06,-2.179919287875644e-07,-4.096704568291288e-06,1.5541936542062897e-06,5.650898222497578e-06,4.096704568291288e-06,-4.096704568291288e-06,2.707429227705652e-06,2.7074292277081e-06,1.6072711028027003e-07,2.54670211742783e-06,4.741328298087028e-06,7.932886058144893e-07,0.0003396667051823137,0.9996603332948177,1.5541936542062897e-06,1.5541936542062897e-06,-3.5198613073e-06,-6.303893509112191e-09,7.021163356042411e-07,-1.0317725654758909e-08,-7.12434061259e-07,7.021163356042411e-07,7.021163356042411e-07,3.9809580555139857e-07,3.9809580555173415e-07,1.182103202431518e-08,3.8627477352741897e-07,7.762395817495168e-07,1.4297203943963762e-09,0.00022283383077219526,0.9997771661692278,-1.0317725654758909e-08,1.0317725654758909e-08,-3.5199283855e-06,5.33445859396547e-11,1.0173558983410422,0.9826441016589579,0.5860191133294059,1.7371848148086422
QSM-QTE-FATE,0.3417968881581585,-2.2838856939159566e-05,5.943899886321085e-05,8.227785580237042e-05,2.2838856939159566e-05,-2.2838856939159566e-05,7.872643798258626e-06,7.872643798265033e-06,6.615010216048577e-06,1.2576335822164558e-06,5.648909119181438e-06,9.889587039217384e-06,0.0012286556123297068,0.9987713443876703,5.943899886321085e-05,5.943899886321085e-05,-7.0631158666e-06,-1.1165647699798998e-07,1.038317126411248e-05,1.5869699602274596e-06,-8.796201303885021e-06,1.038317126411248e-05,1.038317126411248e-05,3.0470496439669423e-06,3.0470496439696977e-06,1.75284079974486e-07,2.8717655639952115e-06,5.46701297502916e-06,7.932886058144893e-07,0.000326123013417073,0.9996738769865829,1.5869699602274596e-06,1.5869699602274596e-06,-1.937902915e-06,-6.562037651469565e-09,1.8600015599225358e-06,1.0669818081979794e-07,-1.7533033791027378e-06,1.8600015599225358e-06,1.8600015599225358e-06,4.5465014092255614e-07,4.546501409229393e-07,1.2929404721228501e-08,4.417207362017108e-07,8.909436209715668e-07,1.4297203943963762e-09,0.0002139486716653392,0.9997860513283346,1.0669818081979794e-07,1.0669818081979794e-07,-2.6685741146e-06,2.17819980884662e-09,1.0183372180977137,0.9816627819022864,0.5790665766573634,1.4335809118605072
QSM-QTE-FATE,0.3710937562657898,3.485190745460835e-05,-2.942474780919379e-05,-6.427665526380214e-05,3.485190745460835e-05,3.485190745460835e-05,8.561426690583182e-06,8.561426690590148e-06,7.19982667381429e-06,1.3616000167758587e-06,7.181752180281053e-06,9.889587039217384e-06,0.0011701036402975919,0.9988298963597024,-2.942474780919379e-05,2.942474780919379e-05,-4.4749448388e-06,6.308290384420616e-08,2.079913295251838e-05,-4.7114704607554836e-07,-2.127027999859393e-05,2.079913295251838e-05,2.079913295251838e-05,3.343214329959322e-06,3.3432143299623453e-06,1.9171027760717906e-07,3.151504052355166e-06,5.815229915634089e-06,1.0848483621167403e-06,0.0003105815180061512,0.9996894184819939,-4.7114704607554836e-07,4.7114704607554836e-07,-2.4721402604e-06,-3.0873817649105454e-09,4.230418928759188e-06,1.9268360961717923e-08,-4.21115056779747e-06,4.230418928759188e-06,4.230418928759188e-06,5.080274072002985e-07,5.080274072007266e-07,1.435649546963311e-08,4.936709117310936e-07,1.0043203076804713e-06,1.4297203943963762e-09,0.0002037528800098534,0.9997962471199902,1.9268360961717923e-08,1.9268360961717923e-08,-1.5976054245e-06,1.1062900280781133e-11,1.0198156139476429,0.9801843860523569,0.5191132644904239,1.5533860970511548
QSM-QTE-FATE,0.3955078397561856,2.2426417489753423e-05,-5.789029097722989e-05,-8.031670846698332e-05,2.2426417489753423e-05,2.2426417489753423e-05,9.099865874598513e-06,9.099865874605918e-06,7.697919333470347e-06,1.4019465411355691e-06,7.915223302243768e-06,1.0212435190059545e-05,0.0012477903518872153,0.9987522096481127,-5.789029097722989e-05,5.789029097722989e-05,2.844457203e-07,-9.165493941492954e-09,6.251988883016089e-06,-8.083866001974709e-07,-7.060375483213559e-06,6.251988883016089e-06,6.251988883016089e-06,3.6249986194316876e-06,3.6249986194349656e-06,2.0306397934639447e-07,3.421934640088571e-06,6.327769346946429e-06,1.0848483621167403e-06,0.0002981975537150438,0.9997018024462849,-8.083866001974709e-07,8.083866001974709e-07,-2.5703979153e-06,-9.07643712714659e-09,1.2424400282996607e-06,1.5416464184316434e-08,-1.2270235641153443e-06,1.2424400282996607e-06,1.2424400282996607e-06,5.611201097707895e-07,5.611201097712625e-07,1.4459007437635096e-08,5.466611023336274e-07,1.095684030908709e-06,1.4297203943963762e-09,0.00019562854470989412,0.9998043714552901,1.5416464184316434e-08,1.5416464184316434e-08,-1.853586511e-06,-8.072214192258122e-12,1.0204808404850825,0.9795191595149175,0.7128494516138454,1.1478124275064299
QSM-QTE-FATE,0.4199218831455267,1.052882061611726e-05,-5.0435208496133465e-05,-6.0964029112250724e-05,1.052882061611726e-05,1.052882061611726e-05,9.672794464558408e-06,9.67279446456628e-06,8.134293446491243e-06,1.5385010180750364e-06,9.09670355254701e-06,1.0212435190059545e-05,0.0011980366148980955,0.9988019633851019,-5.0435208496133465e-05,5.0435208496133465e-05,-5.1278192793e-06,-1.1903848397840616e-07,6.574494714421944e-06,-1.288008134904003e-06,-7.862502849325947e-06,6.574494714421944e-06,6.574494714421944e-06,3.8128865924838464e-06,3.8128865924872947e-06,2.1351123944533356e-07,3.5993753530419612e-06,6.529119872798109e-06,1.2613379197496344e-06,0.0002863073811104088,0.9997136926188895,-1.288008134904003e-06,1.288008134904003e-06,-1.309197971e-06,-7.569531098895018e-09,1.2712826307585353e-06,-9.086357376625757e-08,-1.3621462045247928e-06,1.2712826307585353e-06,1.2712826307585353e-06,5.953713052201961e-07,5.95371305220698e-07,1.512705374269659e-08,5.802442514780013e-07,1.1624597778003606e-06,1.4297203943963762e-09,0.00018782815488772625,0.9998121718451123,-9.086357376625757e-08,9.086357376625757e-08,-2.6512155586e-06,5.625385320585885e-10,1.0218295601647984,0.9781704398352016,0.506808094853976,1.4127149555601102
QSM-QTE-FATE,0.4492187512531579,4.2671896926570936e-05,-1.0484004187448699e-05,-5.3155901114019633e-05,4.2671896926570936e-05,4.2671896926570936e-05,1.0262004550919408e-05,1.026200455092776e-05,8.655009119608156e-06,1.6069954313196026e-06,9.844426417801018e-06,1.0783255339880262e-05,0.0011409438008784262,0.9988590561991215,-1.0484004187448699e-05,1.0484004187448699e-05,4.6448968013e-06,-3.603139293629964e-07,-1.0902834173495744e-05,-6.310568141613315e-07,1.0271777359334413e-05,1.0902834173495744e-05,-1.0902834173495744e-05,4.091605566179199e-06,4.091605566182899e-06,2.2800709967988394e-07,3.863598466503015e-06,6.990411384188081e-06,1.3852821680356863e-06,0.00027266331225731666,0.9997273366877427,-6.310568141613315e-07,6.310568141613315e-07,-2.9923579162e-06,-1.3196761473510478e-08,2.361492024614008e-06,-3.449671149105001e-08,-2.3959887361050577e-06,2.361492024614008e-06,2.361492024614008e-06,6.471065370910017e-07,6.471065370915472e-07,1.5697446274678244e-08,6.314090908168689e-07,1.2675137725808324e-06,1.4297203943963762e-09,0.00017887714472550784,0.9998211228552745,-3.449671149105001e-08,3.449671149105001e-08,-2.4551193103e-06,1.2817846721575343e-10,1.0230031512984519,0.9769968487015482,0.7364598502454949,1.3200397499359957
QSM-QTE-FATE,0.4736328347435537,-3.7880109535808514e-05,1.3157730458831545e-05,5.103783999464006e-05,3.7880109535808514e-05,-3.7880109535808514e-05,1.0786033706471159e-05,1.0786033706479935e-05,9.182548392998656e-06,1.60348531348128e-06,1.0627367318284247e-05,1.1064531594305277e-05,0.0012697376725923559,0.9987302623274077,1.3157730458831545e-05,1.3157730458831545e-05,-9.9658645405e-06,-3.2908447932959336e-07,2.6165073422729428e-05,8.936048742997841e-07,-2.5271468548429645e-05,2.6165073422729428e-05,2.6165073422729428e-05,4.39405899944275e-06,4.394058999446724e-06,2.3724779797565303e-07,4.156811201471071e-06,7.347770856561127e-06,1.7012801490669571e-06,0.00026179127858265736,0.9997382087214174,8.936048742997841e-07,8.936048742997841e-07,-1.6936818578e-06,-1.261606942225808e-08,5.5088637902110485e-06,2.2908032851359568e-08,-5.485955757359689e-06,5.5088637902110485e-06,5.5088637902110485e-06,7.067222577746115e-07,7.067222577752072e-07,1.5860139689283965e-08,6.908621180859233e-07,1.3961433648000754e-06,1.4297203943963762e-09,0.00017174469142630002,0.9998282553085737,2.2908032851359568e-08,2.2908032851359568e-08,-2.2366047501e-06,7.118144765588564e-11,1.0243331725763098,0.9756668274236903,0.5445242167206834,0.9286238958918706
QSM-QTE-FATE,0.5029297028511849,1.568726712895348e-05,5.609529735259345e-05,4.040803022363997e-05,1.568726712895348e-05,1.568726712895348e-05,1.1497395653490214e-05,1.1497395653499572e-05,9.760333552515318e-06,1.7370621009842534e-06,1.206261380657638e-05,1.1064531594305277e-05,0.0012092279219773885,0.9987907720780226,5.609529735259345e-05,5.609529735259345e-05,2.2534155049e-06,-1.5871578598060254e-07,-5.3295747671749075e-06,2.0597079914624167e-06,7.389282758637324e-06,5.3295747671749075e-06,-5.3295747671749075e-06,4.650393185470597e-06,4.650393185474802e-06,2.560135712165342e-07,4.394379614258268e-06,7.384774988965407e-06,2.076248674381467e-06,0.00030955884566443207,0.9996904411543356,2.0597079914624167e-06,2.0597079914624167e-06,-3.5683032593e-06,-4.332105475171682e-09,1.1300968801762177e-06,1.6110209046347503e-07,-9.689947897127427e-07,1.1300968801762177e-06,1.1300968801762177e-06,7.579219744654125e-07,7.579219744660513e-07,1.681350142901171e-08,7.411084730370396e-07,1.4782531426948001e-06,1.4297203943963762e-09,0.00016356014380518972,0.9998364398561949,1.6110209046347503e-07,1.6110209046347503e-07,-2.3628088996e-06,1.4768043948033717e-09,1.0258411093919841,0.974158890608016,0.6313335071332271,1.7942866939828863
