00_method_chain,01_probe_key,02_probe_name,03_probe_role,04_operator_key,05_operator_name,06_dynamic_path_enabled,07_response_feedback_enabled,08_path_manifestation,09_final_w12,10_final_w23,11_final_path_dominance_index,12_mean_path_dominance_index,13_edge_current_rms_1F_2F,14_edge_current_rms_2F_3F,15_edge_current_concentration_ratio_1F_2F_over_2F_3F,16_mean_evolved_av_next_vs_measured_av_corr,17_mean_evolved_abs_av_next_vs_measured_abs_av_corr,18_mean_one_step_av_evolution_residual_rmse,19_mean_target_hit_power_alignment_corr,20_mean_signed_hit_power_vs_signed_av_corr,21_mean_target_hit_peak_time_offset_seconds,22_work_capacity_scale,23_mean_manifested_work_ratio,24_mean_unmanifested_work_margin,25_max_response_floor,26_input_mode,27_boundary_floor
QSM-QTE-FATE,laplacian_dynamic_feedback,Laplacian floor-state field probe,floor_state_dynamic,laplacian,Laplacian field,True,True,1F-2F lower-interface indication,1.5426350663126362,0.45736493368736386,0.5426350663123649,0.36786953835109554,0.5304403691605503,0.12077741737653798,4.391883687183403,0.656291182145399,0.9184283661440458,0.06499635768387341,0.9184283661440458,0.656291182145399,0.0846354012110524,1.654114507076246,0.6108156340629378,0.3891843659370622,3F,floor_state_assimilated,1F
QSM-QTE-FATE,zero_diagonal_dynamic_feedback,Zero-diagonal floor-state field probe,floor_state_dynamic,zero_diagonal,Strict zero-diagonal field,True,True,1F-2F lower-interface indication,1.5139791217078855,0.48602087829211443,0.5139791217076285,0.3858460114252798,0.5414928736061618,0.11034446582910909,4.907295255204431,0.7028053272028291,0.9183729485648806,0.06176447373726338,0.9183729485648806,0.7028053272028291,0.0846354012110524,1.6675514126764706,0.6060084845500238,0.39399151544997624,3F,floor_state_assimilated,1F
QSM-QTE-FATE,boundary_input_only_evolution,Boundary-input-only diagnostic reference,boundary_reference,laplacian,Laplacian field,True,False,near-equal / no clear final path indication,0.9927788153980938,1.0072211846019063,-0.007221184601902683,-0.016580430780363517,0.4706037993976322,0.4910084896632471,0.9584433045535167,-0.01593274667668704,0.6766302529812714,0.07274760383740124,0.6766302529812714,-0.01593274667668704,0.7356770929408754,15.606317931252436,0.5488587172606718,0.4511412827393282,3F,boundary_input_only,1F
QSM-QTE-FATE,dynamic_path_no_response_feedback,Floor-state dynamic path without response feedback,floor_state_dynamic,laplacian,Laplacian field,True,False,1F-2F lower-interface indication,1.5425533324583294,0.45744666754167057,0.542553332458058,0.3680012476191545,0.5304462971873324,0.12076250469614853,4.392475118975049,0.6562911565469043,0.9184283505672622,0.06499634274387751,0.9184283505672622,0.6562911565469043,0.0846354012110524,1.654114280791126,0.6108155483598394,0.38918445164016063,3F,floor_state_assimilated,1F
QSM-QTE-FATE,fixed_path_reference,Fixed-path reference,fixed_reference,laplacian,Fixed-path reference,False,False,near-equal / no clear final path indication,1.0,1.0,0.0,0.0,0.32391700430371084,0.22501706156935564,1.4395219724368873,0.6572069730148776,0.9184352864702529,0.06495821647012294,0.9184352864702529,0.6572069730148776,0.0846354012110524,1.6540583001918807,0.6109062735826517,0.38909372641734813,3F,floor_state_assimilated,1F
