00_method_chain,01_probe_key,02_probe_name,03_probe_role,04_operator_key,05_operator_name,06_dynamic_path_enabled,07_response_feedback_enabled,08_path_manifestation,09_final_w12,10_final_w23,11_final_path_dominance_index,12_mean_path_dominance_index,13_edge_current_rms_1F_2F,14_edge_current_rms_2F_3F,15_edge_current_concentration_ratio_1F_2F_over_2F_3F,16_mean_evolved_av_next_vs_measured_av_corr,17_mean_evolved_abs_av_next_vs_measured_abs_av_corr,18_mean_one_step_av_evolution_residual_rmse,19_mean_target_hit_power_alignment_corr,20_mean_signed_hit_power_vs_signed_av_corr,21_mean_target_hit_peak_time_offset_seconds,22_work_capacity_scale,23_mean_manifested_work_ratio,24_mean_unmanifested_work_margin,25_max_response_floor,26_input_mode,27_boundary_floor
QSM-QTE-FATE,laplacian_dynamic_feedback,Laplacian floor-state field probe,floor_state_dynamic,laplacian,Laplacian field,True,True,1F-2F lower-interface indication,1.1495633118985749,0.8504366881014251,0.14956331189850006,0.2096696777354528,0.2425148955529247,0.12062738896648018,2.0104463640368113,0.2580372098763449,0.5892913703515892,7284.96888403412,0.5892913703515892,0.2580372098763449,0.1946666666666701,9.714970613634911,0.5552983195532576,0.4447016804467425,1F,floor_state_assimilated,1F
QSM-QTE-FATE,zero_diagonal_dynamic_feedback,Zero-diagonal floor-state field probe,floor_state_dynamic,zero_diagonal,Strict zero-diagonal field,True,True,1F-2F lower-interface indication,1.1466517184175762,0.8533482815824237,0.1466517184175029,0.2083962014979407,0.24132158424874225,0.12107582250422966,1.9931442897141483,0.26506508245801447,0.5894115246750521,7277.167306489486,0.5894115246750521,0.26506508245801447,0.1946666666666701,9.73156672146492,0.5553931633740361,0.4446068366259639,1F,floor_state_assimilated,1F
QSM-QTE-FATE,boundary_input_only_evolution,Boundary-input-only diagnostic reference,boundary_reference,laplacian,Laplacian field,True,False,near-equal / no clear final path indication,0.9967603011705335,1.0032396988294663,-0.003239698829464778,-0.011889142254067647,0.46848871199296593,0.48277811085827393,0.9704017258759413,0.037321268079635185,0.737213082132285,4188.884261786351,0.737213082132285,0.037321268079635185,3.183333333333335,23.64128263438624,0.4882071851114264,0.5117928148885736,1F,boundary_input_only,1F
QSM-QTE-FATE,dynamic_path_no_response_feedback,Floor-state dynamic path without response feedback,floor_state_dynamic,laplacian,Laplacian field,True,False,1F-2F lower-interface indication,1.1463092566968252,0.8536907433031748,0.146309256696752,0.20183819858904317,0.2406777359964877,0.12117540611498767,1.9861929389047295,0.2581149578358699,0.5893009276851441,7284.869032105963,0.5893009276851441,0.2581149578358699,0.1946666666666701,9.714966093059054,0.5553031770214559,0.444696822978544,1F,floor_state_assimilated,1F
QSM-QTE-FATE,fixed_path_reference,Fixed-path reference,fixed_reference,laplacian,Fixed-path reference,False,False,near-equal / no clear final path indication,1.0,1.0,0.0,0.0,0.1974736331279891,0.14155981817876193,1.3949836589732274,0.25913441783679425,0.5896263615725074,7283.415115162295,0.5896263615725074,0.25913441783679425,0.1946666666666701,9.714695795725223,0.555431357905617,0.444568642094383,1F,floor_state_assimilated,1F
